datestamp	timestamp	runtime	type	seqrun	sample	stage	elapsed	description	attributes
160822	12:16:18.18	31.449	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_checkVcf	null	Starting stage mp_checkVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [2], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518]
160822	12:16:19.19	31.469	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_splitAllele	3.739	Finished stage mp_splitAllele [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [2], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:16:15 AEST 2016, end:Mon Aug 22 12:16:19 AEST 2016, elapsed:3.739]
160822	12:16:19.19	31.470	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_normVcf	null	Starting stage mp_normVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [2], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:21.21	31.502	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_checkVcf	3.133	Finished stage mp_checkVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [2], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5518, start:Mon Aug 22 12:16:18 AEST 2016, end:Mon Aug 22 12:16:21 AEST 2016, elapsed:3.133]
160822	12:16:21.21	31.502	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_splitAllele	null	Starting stage mp_splitAllele [2]	[type:STAGE_STARTED, desc:Starting stage mp_splitAllele [2], stage:mp_splitAllele, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518]
160822	12:16:25.25	31.559	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_splitAllele	3.396	Finished stage mp_splitAllele [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [2], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5518, start:Mon Aug 22 12:16:21 AEST 2016, end:Mon Aug 22 12:16:25 AEST 2016, elapsed:3.396]
160822	12:16:25.25	31.561	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_normVcf	null	Starting stage mp_normVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [2], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518]
160822	12:16:29.29	31.636	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5563	mp_align	1278.558	Finished stage mp_align [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_align [2], stage:mp_align, title:Primal Aligner, author:Primal: Jason Ellul, Bpipe wrapper: Ken Doig, stgdesc:Perform alignment (primal aligner) on a pair of fastq files, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5563, commands:alignCustomAmplicon.pl -l /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5563/BAM/16M5563.bam.log -o /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5563/BAM/16M5563.bam /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5563/16M5563*R1_001.fastq.gz /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5563/16M5563*R2_001.fastq.gz /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta.primers, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5563, start:Mon Aug 22 11:55:11 AEST 2016, end:Mon Aug 22 12:16:29 AEST 2016, elapsed:1278.558]
160822	12:16:29.29	31.636	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5563	mp_convertBedCoords	null	Starting stage mp_convertBedCoords [2]	[type:STAGE_STARTED, desc:Starting stage mp_convertBedCoords [2], stage:mp_convertBedCoords, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5563]
160822	12:16:30.30	31.641	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_convertBedCoords	28.324	Finished stage mp_convertBedCoords [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_convertBedCoords [2], stage:mp_convertBedCoords, title:Convert to genomic coordinates, stgdesc:Convert the amplicon coordinates of a BAM file to genomic coordinates, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894, commands:ConvertBedCoordsToGenome.pl -l /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M4894/BAM/16M4894.cnv.bam.log /data/reference/indexes/human/g1k_v37/picard/human_g1k_v37.fasta /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M4894/BAM/16M4894.bam /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M4894/BAM/16M4894.cnv.bam, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M4894, start:Mon Aug 22 12:16:01 AEST 2016, end:Mon Aug 22 12:16:29 AEST 2016, elapsed:28.324]
160822	12:16:30.30	31.642	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_alignStats	null	Starting stage mp_alignStats [2]	[type:STAGE_STARTED, desc:Starting stage mp_alignStats [2], stage:mp_alignStats, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894]
160822	12:16:30.30	31.655	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_normVcf	11.046	Finished stage mp_normVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [2], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:16:19 AEST 2016, end:Mon Aug 22 12:16:30 AEST 2016, elapsed:11.046]
160822	12:16:31.31	31.660	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5492	mp_align	1389.353	Finished stage mp_align [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_align [2], stage:mp_align, title:Primal Aligner, author:Primal: Jason Ellul, Bpipe wrapper: Ken Doig, stgdesc:Perform alignment (primal aligner) on a pair of fastq files, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5492, commands:alignCustomAmplicon.pl -l /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5492/BAM/16M5492.bam.log -o /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5492/BAM/16M5492.bam /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5492/16M5492*R1_001.fastq.gz /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5492/16M5492*R2_001.fastq.gz /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta.primers, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5492, start:Mon Aug 22 11:53:21 AEST 2016, end:Mon Aug 22 12:16:31 AEST 2016, elapsed:1389.353]
160822	12:16:31.31	31.660	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5492	mp_convertBedCoords	null	Starting stage mp_convertBedCoords [2]	[type:STAGE_STARTED, desc:Starting stage mp_convertBedCoords [2], stage:mp_convertBedCoords, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5492]
160822	12:16:31.31	31.661	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_mergeVcfPM	null	Starting stage mp_mergeVcfPM [4:14K3092]	[type:STAGE_STARTED, desc:Starting stage mp_mergeVcfPM [4:14K3092], stage:mp_mergeVcfPM, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:32.32	31.687	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_alignStats	2.637	Finished stage mp_alignStats [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_alignStats [2], stage:mp_alignStats, title:Clean alignment stats, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Massage alignment stats into a TSV file, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894, commands:/pathology/NGS/pa_uat/PathOSHome/bin/AlignStatsToTsv --sample 16M4894 --seqrun 160728_M00139_0032_000000000-ATRUV --panel Germline_v4-8_071013_with_off_target_manifest /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M4894/BAM/16M4894_stats.csv /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M4894/BAM/16M4894.stats.tsv, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M4894, start:Mon Aug 22 12:16:30 AEST 2016, end:Mon Aug 22 12:16:32 AEST 2016, elapsed:2.637]
160822	12:16:32.32	31.687	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_forwardBam	null	Starting stage mp_forwardBam [2]	[type:STAGE_STARTED, desc:Starting stage mp_forwardBam [2], stage:mp_forwardBam, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894]
160822	12:16:32.32	31.688	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_forwardBam	0.001	Finished stage mp_forwardBam [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_forwardBam [2], stage:mp_forwardBam, title:Forward BAM file to next stage, author:Ken Doig, stgdesc:Explicitly forward the BAM file for subsequent BAM needy stages, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894, start:Mon Aug 22 12:16:32 AEST 2016, end:Mon Aug 22 12:16:32 AEST 2016, elapsed:0.001]
160822	12:16:32.32	31.689	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_pileup	null	Starting stage mp_pileup [2]	[type:STAGE_STARTED, desc:Starting stage mp_pileup [2], stage:mp_pileup, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894]
160822	12:16:35.35	31.732	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_mergeVcfPM	4.281	Finished stage mp_mergeVcfPM [4:14K3092]	[type:STAGE_COMPLETED, desc:Finished stage mp_mergeVcfPM [4:14K3092], stage:mp_mergeVcfPM, title:Merge a pair of VCFs (PM local), author:Ken Doig, stgdesc:Use VcfMerge to create a union of a pair of VCFs, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfMerge --output /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.merge.vcf --labels Primal,Canary /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.ma.nrm.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/CAN/14K3092.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:16:31 AEST 2016, end:Mon Aug 22 12:16:35 AEST 2016, elapsed:4.281]
160822	12:16:35.35	31.734	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_checkVcf	null	Starting stage mp_checkVcf [4:14K3092]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [4:14K3092], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:36.36	31.748	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_checkVcf	0.834	Finished stage mp_checkVcf [4:14K3092]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [4:14K3092], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.merge.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.merge.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:16:35 AEST 2016, end:Mon Aug 22 12:16:36 AEST 2016, elapsed:0.834]
160822	12:16:36.36	31.749	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_indexVcf	null	Starting stage mp_indexVcf [1]	[type:STAGE_STARTED, desc:Starting stage mp_indexVcf [1], stage:mp_indexVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:36.36	31.749	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_vcfToTsv	null	Starting stage mp_vcfToTsv [2]	[type:STAGE_STARTED, desc:Starting stage mp_vcfToTsv [2], stage:mp_vcfToTsv, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:37.37	31.764	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_normVcf	11.983	Finished stage mp_normVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [2], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5518, start:Mon Aug 22 12:16:25 AEST 2016, end:Mon Aug 22 12:16:37 AEST 2016, elapsed:11.983]
160822	12:16:37.37	31.770	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_mergeVcfPM	null	Starting stage mp_mergeVcfPM [36:16M5518]	[type:STAGE_STARTED, desc:Starting stage mp_mergeVcfPM [36:16M5518], stage:mp_mergeVcfPM, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518]
160822	12:16:41.41	31.826	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	NA12878	mp_varscan	43.848	Finished stage mp_varscan [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_varscan [2], stage:mp_varscan, title:VarScan Variant Caller, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Variant Calling for Amplicon Pipeline using an old version of VarScan2, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NA12878, commands:echo NA12878 > .NA12878.tmp ; varscan.sh mpileup2cns /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/NA12878/VCF/NA12878.cnv.pu --min-avg-qual 20 --vcf-sample-list .NA12878.tmp --min-var-freq 0.03 --min-freq-for-hom 0.85 --p-value 1e-04 --variants --strand-filter 0 --output-vcf 1 --min-coverage 100 --min-reads2 20 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/NA12878/VCF/NA12878.Primal.vserr | vs2vcf.pl > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/NA12878/VCF/NA12878.Primal.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:NA12878, start:Mon Aug 22 12:15:57 AEST 2016, end:Mon Aug 22 12:16:41 AEST 2016, elapsed:43.848]
160822	12:16:41.41	31.828	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NA12878	mp_checkVcf	null	Starting stage mp_checkVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [2], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NA12878]
160822	12:16:41.41	31.831	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_indexVcf	4.883	Finished stage mp_indexVcf [1]	[type:STAGE_COMPLETED, desc:Finished stage mp_indexVcf [1], stage:mp_indexVcf, title:Index a VCF file for IGV, author:Broad IGV group, Wrapper - Ken Doig, Molecular Pathology, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:igvtools index /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.merge.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:16:36 AEST 2016, end:Mon Aug 22 12:16:41 AEST 2016, elapsed:4.883]
160822	12:16:42.42	31.850	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_mergeVcfPM	4.738	Finished stage mp_mergeVcfPM [36:16M5518]	[type:STAGE_COMPLETED, desc:Finished stage mp_mergeVcfPM [36:16M5518], stage:mp_mergeVcfPM, title:Merge a pair of VCFs (PM local), author:Ken Doig, stgdesc:Use VcfMerge to create a union of a pair of VCFs, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfMerge --output /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.merge.vcf --labels Primal,Canary /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.ma.nrm.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/CAN/16M5518.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5518, start:Mon Aug 22 12:16:37 AEST 2016, end:Mon Aug 22 12:16:42 AEST 2016, elapsed:4.738]
160822	12:16:42.42	31.851	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_checkVcf	null	Starting stage mp_checkVcf [36:16M5518]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [36:16M5518], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518]
160822	12:16:43.43	31.859	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_vcfToTsv	6.533	Finished stage mp_vcfToTsv [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_vcfToTsv [2], stage:mp_vcfToTsv, title:Unpack VCF to TSV, author:Ken Doig, Molecular Pathology, stgdesc:Unpack a VCF file columns into a TSV file, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:PATH="/pathology/NGS/pa_uat/PathOSHome/bin:$PATH";             Vcf2Tsv --columns /pathology/NGS/pa_uat/PathOSHome/etc/vcfcols.txt --sample 14K3092 --seqrun 160728_M00139_0032_000000000-ATRUV /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.merge.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.merge.tsv, seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:16:36 AEST 2016, end:Mon Aug 22 12:16:43 AEST 2016, elapsed:6.533]
160822	12:16:43.43	31.861	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_igv	null	Starting stage mp_igv [4:14K3092]	[type:STAGE_STARTED, desc:Starting stage mp_igv [4:14K3092], stage:mp_igv, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:43.43	31.862	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_igv	0.085	Finished stage mp_igv [4:14K3092]	[type:STAGE_COMPLETED, desc:Finished stage mp_igv [4:14K3092], stage:mp_igv, title:Create an IGV session file, author:Ken Doig, Molecular Pathology, stgdesc:Construct an IGV session file for browsing reads and variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, start:Mon Aug 22 12:16:43 AEST 2016, end:Mon Aug 22 12:16:43 AEST 2016, elapsed:0.085]
160822	12:16:43.43	31.863	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_mapFiles	null	Starting stage mp_mapFiles [4:14K3092]	[type:STAGE_STARTED, desc:Starting stage mp_mapFiles [4:14K3092], stage:mp_mapFiles, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:44.44	31.881	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5493	mp_varscan	47.13	Finished stage mp_varscan [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_varscan [2], stage:mp_varscan, title:VarScan Variant Caller, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Variant Calling for Amplicon Pipeline using an old version of VarScan2, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5493, commands:echo 16M5493 > .16M5493.tmp ; varscan.sh mpileup2cns /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5493/VCF/16M5493.cnv.pu --min-avg-qual 20 --vcf-sample-list .16M5493.tmp --min-var-freq 0.03 --min-freq-for-hom 0.85 --p-value 1e-04 --variants --strand-filter 0 --output-vcf 1 --min-coverage 100 --min-reads2 20 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5493/VCF/16M5493.Primal.vserr | vs2vcf.pl > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5493/VCF/16M5493.Primal.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5493, start:Mon Aug 22 12:15:57 AEST 2016, end:Mon Aug 22 12:16:44 AEST 2016, elapsed:47.13]
